ts,container,cpu_pct,mem_used,mem_pct
1780068366,xpltest-worker-1,1.21,278.8MiB/512MiB,54.46
1780068369,xpltest-app-1,42.55,621MiB/1GiB,60.65
1780068369,xpltest-postgres-1,2.46,176.7MiB/2GiB,8.63
1780068369,xpltest-redis-1,1.04,10.07MiB/512MiB,1.97
1780068369,xpltest-worker-1,0.34,279MiB/512MiB,54.49
1780068373,xpltest-app-1,46.51,612MiB/1GiB,59.77
1780068373,xpltest-postgres-1,2.64,176.8MiB/2GiB,8.63
1780068373,xpltest-redis-1,0.93,10.32MiB/512MiB,2.02
1780068373,xpltest-worker-1,0.91,278.7MiB/512MiB,54.44
1780068376,xpltest-app-1,39.41,614.5MiB/1GiB,60.01
1780068376,xpltest-postgres-1,5.19,177MiB/2GiB,8.64
1780068376,xpltest-redis-1,3.69,10.17MiB/512MiB,1.99
1780068376,xpltest-worker-1,0.62,279.4MiB/512MiB,54.56
1780068380,xpltest-app-1,46.87,608.5MiB/1GiB,59.42
1780068380,xpltest-postgres-1,2.64,177.4MiB/2GiB,8.66
1780068380,xpltest-redis-1,0.93,10.36MiB/512MiB,2.02
1780068380,xpltest-worker-1,0.22,278.9MiB/512MiB,54.48
1780068383,xpltest-app-1,104.15,607.8MiB/1GiB,59.35
1780068383,xpltest-postgres-1,1.20,176.8MiB/2GiB,8.63
1780068383,xpltest-redis-1,0.95,10.36MiB/512MiB,2.02
1780068383,xpltest-worker-1,1.01,278.8MiB/512MiB,54.46
1780068387,xpltest-app-1,64.48,622.3MiB/1GiB,60.77
1780068387,xpltest-postgres-1,3.25,176.8MiB/2GiB,8.63
1780068387,xpltest-redis-1,1.96,10.05MiB/512MiB,1.96
1780068387,xpltest-worker-1,0.22,279.2MiB/512MiB,54.53
1780068390,xpltest-app-1,62.24,623.5MiB/1GiB,60.89
1780068390,xpltest-postgres-1,2.78,177.8MiB/2GiB,8.68
1780068390,xpltest-redis-1,0.96,10.05MiB/512MiB,1.96
1780068390,xpltest-worker-1,0.47,279.1MiB/512MiB,54.51
1780068394,xpltest-app-1,40.16,617.2MiB/1GiB,60.28
1780068394,xpltest-postgres-1,2.87,177.8MiB/2GiB,8.68
1780068394,xpltest-redis-1,0.91,10.1MiB/512MiB,1.97
1780068394,xpltest-worker-1,0.33,279.6MiB/512MiB,54.61
1780068397,xpltest-app-1,41.77,626.1MiB/1GiB,61.14
1780068397,xpltest-postgres-1,2.40,178MiB/2GiB,8.69
1780068397,xpltest-redis-1,0.87,10.04MiB/512MiB,1.96
1780068397,xpltest-worker-1,0.23,278.7MiB/512MiB,54.44
1780068401,xpltest-app-1,46.29,630.7MiB/1GiB,61.59
1780068401,xpltest-postgres-1,1.06,177.8MiB/2GiB,8.68
1780068401,xpltest-redis-1,3.51,10.13MiB/512MiB,1.98
1780068401,xpltest-worker-1,0.20,278.6MiB/512MiB,54.42
1780068405,xpltest-app-1,58.38,629.3MiB/1GiB,61.46
1780068405,xpltest-postgres-1,2.71,177.7MiB/2GiB,8.68
1780068405,xpltest-redis-1,0.97,10.14MiB/512MiB,1.98
1780068405,xpltest-worker-1,0.28,278.6MiB/512MiB,54.42
1780068408,xpltest-app-1,48.58,636MiB/1GiB,62.11
1780068408,xpltest-postgres-1,1.27,177.7MiB/2GiB,8.68
1780068408,xpltest-redis-1,1.07,10.1MiB/512MiB,1.97
1780068408,xpltest-worker-1,0.41,278.5MiB/512MiB,54.39
1780068412,xpltest-app-1,69.21,638.7MiB/1GiB,62.37
1780068412,xpltest-postgres-1,4.18,177.9MiB/2GiB,8.68
1780068412,xpltest-redis-1,2.57,10.11MiB/512MiB,1.97
1780068412,xpltest-worker-1,0.46,278.5MiB/512MiB,54.39
1780068415,xpltest-app-1,73.88,637.3MiB/1GiB,62.23
1780068415,xpltest-postgres-1,1.36,178.3MiB/2GiB,8.71
1780068415,xpltest-redis-1,1.50,10.17MiB/512MiB,1.99
1780068415,xpltest-worker-1,1.10,278.8MiB/512MiB,54.45
1780068419,xpltest-app-1,83.83,637.1MiB/1GiB,62.22
1780068419,xpltest-postgres-1,2.13,178.1MiB/2GiB,8.70
1780068419,xpltest-redis-1,0.76,10.04MiB/512MiB,1.96
1780068419,xpltest-worker-1,0.20,278.6MiB/512MiB,54.41
1780068422,xpltest-app-1,99.48,634MiB/1GiB,61.92
1780068422,xpltest-postgres-1,0.84,178.1MiB/2GiB,8.70
