ts,container,cpu_pct,mem_used,mem_pct
1780067490,xpltest-postgres-1,8.45,167.8MiB/2GiB,8.20
1780067490,xpltest-redis-1,0.58,10.13MiB/512MiB,1.98
1780067490,xpltest-worker-1,0.25,279.1MiB/512MiB,54.52
1780067493,xpltest-app-1,95.29,340.2MiB/1GiB,33.23
1780067493,xpltest-postgres-1,7.54,168MiB/2GiB,8.20
1780067493,xpltest-redis-1,0.68,10.09MiB/512MiB,1.97
1780067493,xpltest-worker-1,0.67,278.7MiB/512MiB,54.44
1780067497,xpltest-app-1,94.98,340.3MiB/1GiB,33.23
1780067497,xpltest-postgres-1,11.64,167.8MiB/2GiB,8.20
1780067497,xpltest-redis-1,2.24,10.34MiB/512MiB,2.02
1780067497,xpltest-worker-1,0.06,279.1MiB/512MiB,54.50
1780067500,xpltest-app-1,67.16,340MiB/1GiB,33.21
1780067500,xpltest-postgres-1,7.36,167.8MiB/2GiB,8.19
1780067500,xpltest-redis-1,0.36,10.1MiB/512MiB,1.97
1780067500,xpltest-worker-1,0.24,278.7MiB/512MiB,54.43
1780067504,xpltest-app-1,73.84,339.3MiB/1GiB,33.14
1780067504,xpltest-postgres-1,8.27,168.3MiB/2GiB,8.22
1780067504,xpltest-redis-1,0.29,10.1MiB/512MiB,1.97
1780067504,xpltest-worker-1,0.12,278.8MiB/512MiB,54.45
1780067508,xpltest-app-1,102.08,339.9MiB/1GiB,33.19
1780067508,xpltest-postgres-1,9.23,168.2MiB/2GiB,8.21
1780067508,xpltest-redis-1,0.64,10.1MiB/512MiB,1.97
1780067508,xpltest-worker-1,0.19,279.1MiB/512MiB,54.51
1780067511,xpltest-app-1,100.54,340.7MiB/1GiB,33.27
1780067511,xpltest-postgres-1,9.75,168.1MiB/2GiB,8.21
1780067511,xpltest-redis-1,1.06,10.11MiB/512MiB,1.97
1780067511,xpltest-worker-1,0.32,279.3MiB/512MiB,54.55
1780067515,xpltest-app-1,99.50,341.3MiB/1GiB,33.33
1780067515,xpltest-postgres-1,7.54,168.2MiB/2GiB,8.21
1780067515,xpltest-redis-1,0.43,10.13MiB/512MiB,1.98
1780067515,xpltest-worker-1,0.32,279.5MiB/512MiB,54.60
1780067518,xpltest-app-1,95.91,341MiB/1GiB,33.30
1780067518,xpltest-postgres-1,11.34,168.2MiB/2GiB,8.21
1780067518,xpltest-redis-1,0.33,10.38MiB/512MiB,2.03
1780067518,xpltest-worker-1,0.16,279.4MiB/512MiB,54.56
1780067522,xpltest-app-1,98.65,340.8MiB/1GiB,33.28
1780067522,xpltest-postgres-1,13.13,167.9MiB/2GiB,8.20
1780067522,xpltest-redis-1,1.77,10.14MiB/512MiB,1.98
1780067522,xpltest-worker-1,0.20,279.3MiB/512MiB,54.56
1780067525,xpltest-app-1,101.74,340.3MiB/1GiB,33.23
1780067525,xpltest-postgres-1,11.48,167.8MiB/2GiB,8.19
1780067525,xpltest-redis-1,0.51,10.07MiB/512MiB,1.97
1780067525,xpltest-worker-1,0.07,279.4MiB/512MiB,54.56
1780067529,xpltest-app-1,98.35,341.3MiB/1GiB,33.33
1780067529,xpltest-postgres-1,10.16,167.9MiB/2GiB,8.20
1780067529,xpltest-redis-1,0.54,10.32MiB/512MiB,2.02
1780067529,xpltest-worker-1,0.47,278.8MiB/512MiB,54.44
1780067532,xpltest-app-1,98.49,342.6MiB/1GiB,33.46
1780067532,xpltest-postgres-1,7.29,167.9MiB/2GiB,8.20
1780067532,xpltest-redis-1,1.59,10.12MiB/512MiB,1.98
1780067532,xpltest-worker-1,0.57,278.9MiB/512MiB,54.47
1780067536,xpltest-app-1,99.72,343.2MiB/1GiB,33.52
1780067536,xpltest-postgres-1,13.32,167.9MiB/2GiB,8.20
1780067536,xpltest-redis-1,0.33,10.31MiB/512MiB,2.01
1780067536,xpltest-worker-1,0.06,279MiB/512MiB,54.49
1780067539,xpltest-app-1,99.78,347.8MiB/1GiB,33.97
1780067539,xpltest-postgres-1,10.80,168.4MiB/2GiB,8.22
1780067539,xpltest-redis-1,0.62,10.06MiB/512MiB,1.97
1780067539,xpltest-worker-1,0.11,279.1MiB/512MiB,54.52
1780067543,xpltest-app-1,101.88,353.4MiB/1GiB,34.52
1780067543,xpltest-postgres-1,10.44,168.4MiB/2GiB,8.22
1780067543,xpltest-redis-1,0.79,10.08MiB/512MiB,1.97
1780067543,xpltest-worker-1,0.71,278.8MiB/512MiB,54.46
1780067546,xpltest-app-1,101.60,361MiB/1GiB,35.25
1780067546,xpltest-postgres-1,7.08,167.9MiB/2GiB,8.20
1780067546,xpltest-redis-1,0.29,10.07MiB/512MiB,1.97
1780067546,xpltest-worker-1,0.34,279.4MiB/512MiB,54.58
1780067550,xpltest-app-1,99.14,368.4MiB/1GiB,35.98
1780067550,xpltest-postgres-1,9.29,167.8MiB/2GiB,8.19
1780067550,xpltest-redis-1,0.31,10.07MiB/512MiB,1.97
1780067550,xpltest-worker-1,0.46,279.7MiB/512MiB,54.63
1780067553,xpltest-app-1,98.80,370.5MiB/1GiB,36.18
1780067553,xpltest-postgres-1,11.31,168.1MiB/2GiB,8.21
1780067553,xpltest-redis-1,0.33,10.15MiB/512MiB,1.98
1780067553,xpltest-worker-1,0.68,279.2MiB/512MiB,54.53
1780067557,xpltest-app-1,100.57,375.8MiB/1GiB,36.70
1780067557,xpltest-postgres-1,6.45,167.9MiB/2GiB,8.20
1780067557,xpltest-redis-1,3.68,10.2MiB/512MiB,1.99
1780067557,xpltest-worker-1,0.20,279.3MiB/512MiB,54.56
1780067560,xpltest-app-1,99.15,383.9MiB/1GiB,37.49
1780067560,xpltest-postgres-1,10.96,167.9MiB/2GiB,8.20
1780067560,xpltest-redis-1,0.36,10.11MiB/512MiB,1.98
1780067560,xpltest-worker-1,0.46,279.1MiB/512MiB,54.51
1780067564,xpltest-app-1,100.69,383.5MiB/1GiB,37.46
1780067564,xpltest-postgres-1,7.55,168.1MiB/2GiB,8.21
1780067564,xpltest-redis-1,0.34,10.07MiB/512MiB,1.97
1780067564,xpltest-worker-1,0.07,279.8MiB/512MiB,54.64
1780067568,xpltest-app-1,100.90,385.8MiB/1GiB,37.68
1780067568,xpltest-postgres-1,11.90,167.8MiB/2GiB,8.20
